ID_Estudiante,Numero_Documento,Fecha_Nacimiento,Sexo,Estrato,Municipio_Residencia,Tipo_Sangre,EPS,Semestre_Actual,Creditos_Aprobados
5342135,1018298616,1996-02-06,Femenino,5,El Retiro,A+,Sura,9,146
3976339,1076609489,1998-04-23,Masculino,5,Abejorral,O+,Sanitas,9,141
2904201,1056113277,1997-03-15,Masculino,4,El Retiro,AB+,Salud Total,2,27
7674237,1095439802,2008-11-30,Femenino,1,La Ceja,B+,Nueva EPS,8,139
3201023,1047922714,1992-11-21,Masculino,6,La Union,B+,Sura,5,90
1906136,1053653599,1994-05-08,Masculino,6,El Retiro,A-,Nueva EPS,3,45
7825548,1024668482,2000-03-07,Masculino,2,La Ceja,B+,Salud Total,6,89
1940954,1090295595,2006-01-12,Masculino,4,Guarne,AB-,Sura,3,40
3837672,1099817523,2004-08-19,Femenino,3,El Carmen de Viboral,A+,Sanitas,1,3
2496144,1017026978,1994-10-06,Masculino,5,Marinilla,B-,Sura,8,122
8946499,1032794082,2002-08-03,Femenino,2,La Union,O+,Coosalud,2,21
4823966,1060751892,1998-11-29,Masculino,2,La Union,O+,Sanitas,5,82
2437049,1028667906,1993-04-19,Masculino,1,La Union,AB+,Sanitas,5,70
5378359,1087332888,2000-06-17,Femenino,3,El Retiro,A+,Coosalud,1,24
7562043,1031682293,2007-01-25,Masculino,2,Rionegro,A+,Coosalud,9,152
8852992,1072652151,2007-06-24,Femenino,1,Guarne,AB-,Sanitas,5,69
3082839,1064636709,2005-10-01,Masculino,5,El Retiro,AB+,Coosalud,4,65
2969954,1026966630,2004-03-23,Masculino,2,Santuario,AB+,Savia Salud,6,85
8561620,1039496958,1993-07-16,Masculino,6,La Union,B-,Coosalud,4,74
6574025,1096315681,1999-08-30,Femenino,4,Guarne,B-,Nueva EPS,10,155
5499074,1051058270,2000-06-23,Femenino,3,El Carmen de Viboral,AB-,Sura,2,29
5103688,1029690521,2001-09-02,Femenino,6,Guarne,A+,Salud Total,10,170
7123740,1014993890,1994-02-02,Masculino,3,Abejorral,A-,Coosalud,10,170
4942597,1040944111,1995-10-07,Masculino,1,El Retiro,B-,Sanitas,2,40
8453920,1094681590,2007-05-15,Masculino,1,La Union,AB+,Coosalud,8,123
8077890,1011920231,1995-01-03,Masculino,2,Marinilla,O+,Coosalud,3,57
7863035,1085980546,2002-08-14,Femenino,5,El Retiro,AB-,Salud Total,8,141
4929915,1043964400,1992-02-25,Femenino,1,Santuario,O-,Salud Total,8,121
1051725,1044639726,1993-02-02,Masculino,4,El Carmen de Viboral,B-,Savia Salud,5,75
3025539,1046968901,1999-03-18,Femenino,2,La Union,B+,Sanitas,10,165
4922689,1091355984,2001-05-24,Masculino,2,La Union,AB+,Coosalud,2,33
8638551,1013954900,1995-04-26,Femenino,6,Guarne,A-,Nueva EPS,6,100
9526881,1015918204,2002-03-31,Femenino,3,La Ceja,B-,Savia Salud,9,153
5085770,1068731815,1993-10-15,Masculino,6,La Ceja,A-,Savia Salud,1,7
1452318,1099270659,2004-11-20,Masculino,6,La Ceja,B+,Sura,5,90
2939605,1090108944,2007-06-16,Masculino,3,La Union,A+,Nueva EPS,8,124
8983317,1032869233,2004-10-21,Femenino,4,Guarne,O+,Coosalud,5,68
7376114,1057422171,2007-03-10,Femenino,6,El Retiro,A+,Nueva EPS,6,95
3797207,1017731607,1997-09-19,Femenino,3,Marinilla,O+,Sanitas,7,114
5565473,1033608559,2006-02-13,Masculino,2,Marinilla,O-,Sanitas,6,106
1789431,1092686725,2007-07-31,Masculino,6,El Carmen de Viboral,AB-,Savia Salud,7,108
6590291,1081950133,1993-04-12,Femenino,1,Abejorral,B+,Nueva EPS,4,66
6924176,1064546594,2006-02-16,Masculino,4,La Ceja,A-,Salud Total,9,157
5445938,1094407947,1998-11-28,Masculino,3,Abejorral,B+,Sura,10,157
7333196,1079690585,2007-07-17,Masculino,2,Abejorral,B+,Savia Salud,5,78
7406278,1047346778,2004-06-25,No binario,6,Santuario,B-,Nueva EPS,9,145
5067467,1042787324,2001-07-14,Masculino,1,Rionegro,O-,Sanitas,1,18
1865340,1082075647,2001-06-02,Masculino,1,La Ceja,B-,Salud Total,4,68
5631501,1028128391,2001-04-30,Masculino,4,El Retiro,A+,Coosalud,6,93
5603468,1098485644,1994-04-13,Femenino,1,Guarne,AB-,Coosalud,3,46
7512493,1098883095,2008-05-05,Masculino,5,Rionegro,AB+,Sanitas,8,139
2388848,1030993581,1996-03-30,Masculino,4,Marinilla,A-,Salud Total,5,81
4128374,1034385743,1991-08-13,Femenino,3,Abejorral,AB-,Coosalud,4,65
7585052,1027783800,1996-05-06,Femenino,2,Abejorral,B+,Sanitas,8,134
6745317,1059745529,1996-10-29,Femenino,2,Santuario,AB-,Coosalud,1,15
6052919,1038365700,2006-06-06,Masculino,6,El Carmen de Viboral,O+,Nueva EPS,2,17
7988664,1018214837,2000-08-14,Masculino,6,Guarne,O+,Salud Total,7,110
4561101,1041666943,1998-04-18,Femenino,4,Rionegro,O-,Sura,6,94
6216826,1062099822,2000-03-07,Femenino,3,Guarne,AB+,Nueva EPS,9,143
4268718,1024274542,1999-06-05,Masculino,1,Abejorral,A-,Sanitas,4,62
7951361,1040985172,1998-06-09,Masculino,2,La Union,AB-,Coosalud,3,55
1717830,1041581033,1993-12-18,Femenino,1,Santuario,O-,Nueva EPS,1,19
1706984,1014191415,1996-06-09,Femenino,4,Guarne,O-,Sanitas,9,152
6486383,1043374842,1992-10-11,Masculino,5,La Union,AB+,Savia Salud,6,92
1568238,1025425002,2001-09-03,Masculino,4,Marinilla,AB+,Nueva EPS,8,126
3478997,1020554431,1992-12-11,Masculino,2,El Carmen de Viboral,A-,Savia Salud,4,58
1072828,1037029620,1992-06-02,Masculino,2,Guarne,A-,Coosalud,2,41
5126281,1055917204,2007-06-15,Femenino,3,Abejorral,A-,Sanitas,5,72
4075409,1085770177,1999-12-29,Femenino,1,Marinilla,AB-,Sanitas,1,15
8383467,1082720359,2006-12-11,Masculino,3,Rionegro,A+,Sanitas,1,16
5408791,1086461689,2004-06-16,Masculino,6,El Carmen de Viboral,B-,Sanitas,3,48
6980800,1090791451,1995-01-25,Masculino,5,Guarne,O+,Sanitas,10,170
5420772,1013381145,2004-08-24,Masculino,4,Rionegro,AB-,Coosalud,3,45
1873924,1038487941,1999-04-25,Femenino,1,La Union,O+,Nueva EPS,4,73
5432113,1011392800,1991-04-26,Femenino,1,Rionegro,O-,Savia Salud,3,55
3131223,1018872476,2008-10-11,Femenino,4,La Union,AB-,Coosalud,9,152
8530699,1084473070,1995-01-31,Masculino,2,Marinilla,AB+,Nueva EPS,9,141
1425031,1089654859,2001-12-04,Femenino,4,El Retiro,A+,Sanitas,1,20
9663231,1069232913,1995-10-19,Masculino,1,Guarne,B+,Sura,8,126
7802032,1097004862,1997-12-01,Femenino,3,La Union,AB-,Nueva EPS,6,97
5509723,1017980928,2005-12-26,Femenino,1,Guarne,A-,Nueva EPS,2,36
8708615,1080077237,1993-02-27,Femenino,3,Rionegro,O-,Salud Total,1,18
6407289,1031743857,2006-05-12,No binario,3,Abejorral,O+,Nueva EPS,1,2
5071450,1017536552,2006-02-27,Masculino,4,Guarne,AB-,Nueva EPS,10,155
8482129,1041579627,2002-03-03,Femenino,2,Marinilla,A-,Sanitas,3,45
8938689,1078815319,1992-05-28,Masculino,1,Santuario,O-,Sanitas,9,152
7268780,1066735400,1998-02-12,Masculino,5,La Ceja,B+,Nueva EPS,9,139
8568373,1049321168,1998-05-04,Femenino,3,Rionegro,A-,Savia Salud,4,56
8811780,1051094131,2003-09-20,Masculino,4,Santuario,A+,Sura,10,165
6381000,1078235243,1999-08-17,Femenino,5,Marinilla,A+,Savia Salud,8,139
8890723,1066550318,1992-04-25,Femenino,6,Abejorral,B+,Coosalud,10,167
5554871,1090680991,2003-04-01,Masculino,4,Rionegro,A-,Salud Total,2,30
9591671,1051187138,1996-01-09,Masculino,3,El Carmen de Viboral,AB-,Salud Total,2,38
6839153,1047310818,1998-05-12,Masculino,2,La Union,O+,Savia Salud,4,65
1716258,1077316188,2006-12-03,Masculino,3,La Ceja,AB+,Sura,1,20
6717495,1045612865,1992-03-12,Masculino,6,Abejorral,A+,Nueva EPS,2,27
1062094,1060160680,1997-01-17,Masculino,4,El Retiro,A+,Salud Total,5,89
8779061,1063119383,2002-06-10,Masculino,1,Rionegro,O-,Nueva EPS,5,87
1708069,1059208366,1995-01-14,Masculino,3,Marinilla,A+,Savia Salud,1,15
2779623,1033823139,1992-12-29,Femenino,3,La Ceja,A+,Sanitas,2,36
5047483,1030508739,2006-02-01,Femenino,5,Santuario,AB-,Coosalud,9,148
4304832,1056870617,1992-12-16,Masculino,2,Abejorral,B+,Sanitas,7,116
8523460,1091903365,2005-01-31,Femenino,1,La Union,O-,Coosalud,10,167
1486854,1081651724,1994-12-31,Femenino,4,El Carmen de Viboral,O+,Sanitas,1,5
2039045,1045351313,2003-07-24,Masculino,5,Guarne,O+,Savia Salud,1,4
6340494,1029167046,2002-07-13,Femenino,2,Rionegro,A-,Sanitas,5,71
1043085,1089790618,2006-03-31,Femenino,2,Marinilla,A-,Sanitas,6,102
9251266,1091701388,2004-08-31,Femenino,2,Marinilla,O-,Savia Salud,5,85
8618957,1048671443,2007-07-23,Masculino,2,Santuario,A+,Coosalud,10,154
7003545,1039451858,1994-08-19,Masculino,1,Marinilla,A+,Coosalud,7,110
3735830,1079807645,2003-02-04,Masculino,4,La Union,A-,Sura,2,31
9288961,1054548662,1998-10-11,Masculino,5,La Ceja,AB-,Coosalud,4,55
1778708,1032115775,1991-04-08,Femenino,2,Marinilla,A+,Coosalud,6,87
3533873,1049037226,1999-01-30,Femenino,4,El Retiro,O+,Salud Total,1,23
9701924,1053966113,2004-03-29,No binario,1,Guarne,B+,Nueva EPS,4,64
6968143,1065279825,1999-06-13,Masculino,2,Marinilla,AB-,Nueva EPS,6,109
8161826,1010484337,2003-12-26,Masculino,3,La Ceja,B-,Sura,2,27
6528822,1079960012,1994-06-20,Femenino,4,Santuario,B-,Sura,1,18
3390439,1089578922,2003-06-09,Femenino,4,Guarne,AB+,Sura,3,51
9095479,1019030451,2004-02-28,Masculino,4,La Ceja,O-,Sura,3,37
6694552,1090562064,1991-12-19,Femenino,6,Abejorral,AB-,Sanitas,2,34
7952260,1010947889,2003-06-05,Femenino,2,El Retiro,O-,Savia Salud,6,86
8063421,1093015642,1995-12-15,Masculino,2,Marinilla,B-,Coosalud,10,160
3223303,1024204318,1994-06-24,Femenino,5,La Union,AB-,Nueva EPS,10,155
9364841,1090604671,2000-03-30,Femenino,5,El Retiro,B+,Sanitas,3,40
2858066,1024170500,2001-11-19,Femenino,3,La Union,A+,Savia Salud,7,106
5545205,1061211024,2001-12-30,Femenino,5,Marinilla,B+,Nueva EPS,5,87
4028389,1013136063,2000-05-01,Femenino,6,El Retiro,AB-,Coosalud,9,142
8443936,1096091237,2003-12-27,Masculino,4,El Retiro,B-,Coosalud,6,93
3721244,1019345344,2002-10-11,Femenino,2,La Ceja,AB+,Savia Salud,4,70
4173207,1080767243,2000-11-05,Femenino,3,Marinilla,A+,Nueva EPS,6,98
3594170,1096085071,2004-06-30,Femenino,5,Abejorral,AB-,Savia Salud,8,134
5516334,1045962394,2005-10-30,Femenino,3,El Retiro,B-,Sanitas,1,9
9232173,1077134542,2003-06-08,Masculino,1,El Retiro,B+,Sanitas,6,89
4703215,1018412234,2005-03-26,Masculino,3,Rionegro,A+,Savia Salud,6,85
9820767,1040139829,1997-08-10,Femenino,4,El Carmen de Viboral,O+,Coosalud,6,109
3440529,1021072670,2000-11-12,Femenino,2,Santuario,A+,Savia Salud,6,99
8687200,1076877915,1995-03-06,Masculino,3,El Retiro,O+,Savia Salud,10,169
2310122,1047016886,1998-05-22,Masculino,2,Guarne,B+,Sanitas,9,159
7173693,1066625602,2005-12-06,Femenino,5,Rionegro,B+,Sanitas,4,60
8510889,1078668951,2006-04-16,Masculino,6,El Retiro,AB-,Coosalud,10,158
3195586,1043283532,1994-07-09,Femenino,6,El Retiro,AB-,Nueva EPS,6,90
4604284,1067390816,1991-06-12,Masculino,1,Abejorral,B+,Sura,9,157
7868039,1026478298,2001-12-14,Femenino,6,Santuario,O-,Sanitas,2,35
5717878,1032295256,1992-01-27,Masculino,2,La Ceja,AB+,Nueva EPS,5,71
6632051,1072318391,1999-02-11,Masculino,3,Abejorral,AB+,Savia Salud,10,170
9084697,1038360255,2007-06-21,Femenino,6,El Carmen de Viboral,AB-,Savia Salud,7,109
4108712,1086539494,2006-05-31,Femenino,1,La Ceja,A+,Coosalud,6,91
3200553,1042461451,1998-09-01,Masculino,1,Santuario,O+,Sanitas,9,143
8750430,1015011564,2003-03-13,Femenino,2,El Retiro,O-,Coosalud,1,5
6453770,1018524491,1995-08-12,Masculino,4,La Ceja,A-,Sura,4,74
3484732,1075929935,2007-05-07,Masculino,3,Abejorral,AB-,Sanitas,10,163
1793067,1018515247,1995-03-24,Masculino,3,El Carmen de Viboral,A-,Sanitas,6,88
3304629,1079972626,1996-08-29,Masculino,6,Abejorral,O+,Savia Salud,7,108
1726270,1024637202,1999-05-13,Femenino,6,Abejorral,A+,Savia Salud,4,72
3587796,1043971923,2001-12-07,Femenino,1,La Union,B-,Coosalud,10,156
3637194,1013675748,1998-06-26,No binario,1,Marinilla,O+,Sura,1,15
3630897,1022555080,1997-03-16,Femenino,2,La Ceja,AB-,Sura,5,85
7671394,1027961675,1997-12-25,Masculino,3,La Union,AB+,Sura,3,37
8691463,1011999387,1997-06-20,Masculino,3,Rionegro,AB-,Coosalud,10,154
3004095,1035947146,2008-08-11,Masculino,4,La Ceja,B-,Sura,4,73
7303742,1045795286,2001-01-31,Masculino,3,Guarne,AB+,Salud Total,7,105
3272649,1042662523,2004-07-27,Masculino,3,El Carmen de Viboral,A+,Salud Total,3,35
9232578,1029704933,2005-06-28,Masculino,5,Santuario,A+,Nueva EPS,4,70
4188045,1082613359,1994-10-24,Masculino,4,Rionegro,A+,Salud Total,1,6
9071528,1027198133,1993-04-15,Masculino,1,La Union,AB-,Nueva EPS,3,53
4300717,1037770877,2003-08-17,No binario,5,El Carmen de Viboral,AB+,Coosalud,3,57
6145728,1018443569,2009-02-11,Masculino,4,El Carmen de Viboral,B-,Sura,9,137
3113986,1099329239,1997-11-15,Femenino,6,Guarne,B+,Savia Salud,5,89
3163041,1048424197,2002-03-19,Femenino,1,La Union,B-,Coosalud,3,50
7103445,1066740425,2006-03-07,Masculino,2,La Union,B-,Coosalud,2,29
8486948,1032036573,1992-07-04,Femenino,5,El Carmen de Viboral,B+,Sura,8,139
9669037,1091098535,1997-06-11,Masculino,6,El Retiro,A-,Savia Salud,6,98
2587409,1067279389,1997-08-13,Masculino,5,Guarne,AB+,Savia Salud,2,31
4633527,1017721183,2007-08-15,Femenino,1,Rionegro,A-,Nueva EPS,3,45
6261372,1038777446,2002-03-02,Femenino,4,La Ceja,A-,Nueva EPS,4,75
1172100,1086505229,1995-10-05,Masculino,6,El Carmen de Viboral,A+,Sura,2,24
5483777,1038043240,2002-05-09,Masculino,6,Abejorral,B-,Sura,5,73
1965205,1041597202,1997-08-04,Femenino,1,Abejorral,AB-,Sura,5,75
4509923,1037340151,2005-07-22,Masculino,5,Rionegro,B+,Sura,7,106
5000139,1084209179,2004-12-27,Masculino,3,La Ceja,AB-,Coosalud,10,170
1919413,1030773325,1997-12-11,Masculino,4,Santuario,AB+,Coosalud,7,120
8693443,1034228574,1996-10-27,Femenino,1,Guarne,A+,Coosalud,2,37
7236569,1081966106,1994-04-22,Masculino,5,Marinilla,A-,Salud Total,2,17
4990191,1067390281,2003-01-06,Femenino,1,La Union,A+,Salud Total,4,74
6672727,1061577868,1993-03-23,Masculino,1,Rionegro,B+,Savia Salud,5,90
1743747,1029917941,1995-02-01,No binario,6,Guarne,AB+,Coosalud,6,85
4977610,1089668932,2006-09-03,Masculino,3,La Ceja,A+,Sura,5,69
1559241,1091816035,1994-06-24,Femenino,4,La Ceja,AB+,Sura,3,44
3300127,1073708268,2001-10-04,No binario,3,El Carmen de Viboral,B+,Nueva EPS,10,169
1019287,1089193527,2001-07-21,No binario,1,El Carmen de Viboral,A+,Sura,2,26
4131039,1037473505,2003-04-12,Femenino,5,La Union,AB+,Coosalud,8,120
9035372,1097347027,2001-10-28,No binario,4,La Union,O-,Salud Total,5,88
9172241,1041304010,1998-04-21,Femenino,1,Rionegro,O+,Salud Total,10,164
5213979,1022289118,1993-06-03,Masculino,1,Rionegro,A+,Nueva EPS,9,146
3114658,1011318942,2006-08-12,Masculino,2,Abejorral,B+,Nueva EPS,2,21
7726440,1020365591,2006-05-24,Femenino,6,Abejorral,O+,Coosalud,9,140
1033876,1069481572,2007-09-15,Femenino,1,Guarne,AB+,Salud Total,4,66
1443469,1083289838,2002-11-28,Femenino,1,El Retiro,AB+,Nueva EPS,10,165
3869004,1023964317,2002-03-16,Masculino,3,La Ceja,AB+,Nueva EPS,7,126
5915909,1097397325,2002-08-19,Masculino,3,Rionegro,A-,Salud Total,10,163
7944154,1014641289,1992-03-28,Femenino,2,Marinilla,A-,Nueva EPS,7,124
8084742,1067528978,1995-01-11,Femenino,2,Marinilla,AB+,Sura,3,58
7389612,1072146576,2008-01-29,Masculino,3,El Carmen de Viboral,O+,Sura,6,100
4818157,1036494565,1996-12-05,Femenino,3,El Retiro,AB+,Savia Salud,1,13
6977874,1029174620,2002-07-15,Masculino,3,La Union,O-,Salud Total,7,120
9792434,1023149267,2004-07-13,Masculino,5,La Ceja,A+,Savia Salud,9,140
5432658,1049664418,2004-04-13,Masculino,5,Marinilla,AB-,Sura,3,43
2834756,1056897474,1995-11-25,Masculino,2,Marinilla,AB+,Nueva EPS,5,87
3128973,1091267000,2007-05-10,Masculino,2,Santuario,AB+,Sura,2,39
8497224,1093441985,2002-10-20,Masculino,1,Rionegro,O+,Sanitas,4,75
7542047,1049486129,2000-12-24,Masculino,6,La Union,AB-,Salud Total,4,69
8136285,1033121244,2005-05-16,Masculino,1,El Carmen de Viboral,A+,Coosalud,1,18
2089910,1075463843,2006-05-14,Masculino,3,La Ceja,A+,Nueva EPS,5,73
3627876,1030356225,2008-04-10,Masculino,1,Marinilla,AB-,Salud Total,1,23
3259496,1074496756,1992-08-16,Masculino,3,Guarne,O+,Nueva EPS,9,160
5590392,1027158241,1996-07-28,Femenino,1,Rionegro,A-,Salud Total,3,40
8730146,1031269149,2001-01-15,Femenino,6,La Ceja,A-,Salud Total,3,52
4104294,1064625208,2000-01-20,Masculino,5,El Retiro,O-,Coosalud,6,86
8992003,1035237661,2004-02-21,Masculino,5,Abejorral,A-,Sanitas,4,57
5400758,1077669240,1999-04-15,Masculino,6,Guarne,A-,Coosalud,4,52
6951025,1092527170,1997-12-13,Femenino,3,Rionegro,AB+,Sura,9,146
8647272,1050469903,2008-01-29,Masculino,4,El Carmen de Viboral,A+,Sanitas,1,4
4265372,1079822461,1997-01-21,Masculino,4,La Ceja,O+,Salud Total,3,47
2180862,1042473954,2002-05-03,Masculino,1,La Ceja,AB+,Sura,4,75
6672462,1015327773,2007-03-18,Masculino,1,Santuario,O+,Savia Salud,1,22
9813327,1033456371,2000-03-21,Masculino,1,La Union,B+,Sanitas,5,92
9382014,1055888893,1997-10-16,Femenino,5,La Union,O+,Savia Salud,2,19
5391064,1050380367,1994-06-07,Masculino,4,El Carmen de Viboral,B+,Salud Total,7,114
1099799,1032422033,2001-09-14,No binario,4,Guarne,A+,Coosalud,10,156
5883150,1049590330,2002-08-03,Femenino,6,Santuario,O+,Nueva EPS,5,82
6585864,1040860252,2001-11-23,Masculino,5,Rionegro,B+,Coosalud,5,92
2141291,1020442787,2008-10-18,Masculino,2,El Retiro,O+,Savia Salud,7,112
7084223,1036134153,2001-11-08,Masculino,5,Guarne,A-,Salud Total,3,38
9502006,1017580365,1992-05-24,Masculino,5,Abejorral,B+,Nueva EPS,5,89
8005654,1086913663,2008-04-16,Femenino,2,Rionegro,A-,Salud Total,7,115
1215076,1025604975,1997-06-17,Femenino,3,El Retiro,O-,Nueva EPS,1,16
3740013,1071936718,2008-04-21,Masculino,4,Santuario,AB-,Coosalud,6,88
4726671,1066323430,1997-01-08,Femenino,6,Marinilla,B+,Salud Total,4,55
3617824,1098344768,1999-06-14,Masculino,6,La Union,A+,Nueva EPS,2,31
4451687,1020659652,2002-09-13,Masculino,1,Rionegro,O+,Sanitas,5,70
7623924,1022108460,2008-06-07,No binario,3,La Union,B-,Coosalud,7,122
8168740,1064214546,2003-08-29,Masculino,2,El Carmen de Viboral,B+,Salud Total,8,122
5745826,1090903430,2006-07-08,Femenino,6,La Union,B+,Savia Salud,1,4
6146240,1059647216,1992-11-24,Femenino,1,La Union,A+,Sura,6,92
9716957,1012103449,1998-04-02,Masculino,5,Santuario,AB+,Salud Total,2,18
8897948,1053583787,1992-02-19,Femenino,6,El Carmen de Viboral,AB-,Sura,10,170
7412860,1076495934,1993-07-13,No binario,1,El Carmen de Viboral,O-,Salud Total,4,57
2500609,1079750272,1992-11-18,Masculino,1,El Carmen de Viboral,A-,Sura,9,142
8182362,1057295947,1993-12-07,Masculino,4,Marinilla,A-,Savia Salud,4,55
4678440,1037842898,1997-07-22,Masculino,4,Guarne,B-,Sanitas,5,83
8536386,1058556163,1999-03-01,Masculino,5,Santuario,B+,Savia Salud,3,35
7424586,1025709568,2005-04-20,Masculino,6,Rionegro,AB+,Sanitas,3,39
3809888,1084974308,2005-09-07,Femenino,1,Marinilla,AB+,Savia Salud,2,27
8390722,1015805763,2003-02-22,Femenino,5,Marinilla,A-,Nueva EPS,3,48
3237445,1094009524,1997-01-30,Masculino,2,El Retiro,O-,Sanitas,9,137
4572615,1073628474,1999-03-03,Masculino,4,Rionegro,O-,Coosalud,6,108
6777211,1095068197,2002-01-18,Femenino,1,Santuario,B-,Nueva EPS,5,77
8676308,1058310132,1993-10-20,Femenino,4,Santuario,A+,Savia Salud,8,133
2320381,1060112405,1991-12-25,Masculino,5,Marinilla,B-,Coosalud,9,153
4809816,1010316734,1994-06-08,Masculino,2,El Carmen de Viboral,B+,Savia Salud,7,104
8306303,1094018561,1998-05-09,Femenino,1,Rionegro,AB-,Nueva EPS,3,39
8087223,1085721742,1991-05-08,Masculino,3,El Carmen de Viboral,O+,Sura,6,88
7552025,1027088480,2004-04-18,Masculino,2,La Union,O+,Sanitas,1,15
3287048,1026302352,1997-02-19,Masculino,6,Marinilla,B-,Salud Total,4,54
2017200,1011221967,2001-08-04,Femenino,1,Rionegro,AB-,Sura,6,97
3736011,1056458755,1998-03-25,Femenino,4,Santuario,O+,Sura,9,155
8797847,1045341027,2003-07-28,Masculino,1,La Union,A-,Coosalud,7,115
9018929,1060187198,2003-08-18,Femenino,5,Santuario,A-,Savia Salud,9,152
6526212,1063454259,2003-08-20,Masculino,1,El Carmen de Viboral,A+,Sanitas,8,127
5925060,1060344768,2003-06-01,Femenino,1,Abejorral,AB-,Salud Total,9,139
6824537,1078372307,2006-09-06,Masculino,2,Marinilla,B-,Sura,8,131
9025458,1075308139,1993-02-11,Femenino,5,Abejorral,A+,Salud Total,6,93
5229438,1039935535,2007-12-11,Masculino,2,La Union,A+,Coosalud,3,51
1479475,1035382702,1993-08-10,Masculino,6,Guarne,O-,Sura,1,10
7632332,1050783099,1997-09-03,Masculino,6,Marinilla,O-,Sura,3,40
7663059,1086403539,2003-04-29,Femenino,4,El Retiro,O+,Coosalud,3,57
5048573,1012083168,1996-08-10,Masculino,4,Rionegro,B+,Sanitas,9,156
4324568,1057874076,2008-04-20,Femenino,4,La Ceja,A+,Sura,4,59
2066018,1074349998,1999-06-03,Masculino,3,Guarne,B-,Coosalud,10,162
4195524,1020654979,2007-06-27,Femenino,3,El Carmen de Viboral,O+,Nueva EPS,1,15
8630941,1091797945,1996-06-08,Femenino,4,Guarne,A+,Salud Total,7,103
4104235,1044147941,2000-01-30,No binario,5,Rionegro,B-,Savia Salud,5,80
4485948,1029519431,2007-09-28,Masculino,2,El Carmen de Viboral,AB-,Sura,1,1
6700095,1023750857,1996-04-22,Masculino,1,Abejorral,A+,Nueva EPS,3,34
4140324,1021767267,2005-10-10,Femenino,1,Santuario,O+,Salud Total,5,75
7620089,1067239516,2004-09-02,Masculino,5,La Union,AB-,Sura,1,5
5143439,1084549883,1997-11-01,Femenino,4,Abejorral,A-,Coosalud,7,125
8879256,1071589759,2007-08-17,Masculino,3,El Retiro,A-,Sura,2,17
2234346,1085536572,1997-10-24,Femenino,4,Guarne,AB-,Sura,6,94
5719374,1070936003,1998-03-11,Masculino,1,Abejorral,AB-,Sura,5,83
1634886,1082937570,1991-04-05,Femenino,1,El Carmen de Viboral,O+,Sura,9,137
8684534,1037148438,2007-12-31,No binario,2,El Carmen de Viboral,B-,Salud Total,2,34
7512859,1044048884,1991-10-05,Masculino,6,El Carmen de Viboral,O+,Coosalud,6,90
2203303,1071639809,2000-12-03,Masculino,2,Santuario,B+,Sanitas,7,113
5401243,1036360573,1992-04-12,Masculino,2,El Carmen de Viboral,AB+,Coosalud,4,52
7671986,1070275168,2007-12-04,Femenino,4,Marinilla,B+,Sanitas,1,4
5815206,1076952146,1994-07-11,Masculino,2,Santuario,O-,Coosalud,7,118
1926988,1060286620,1992-04-15,Femenino,4,El Carmen de Viboral,A-,Sanitas,5,76
3347209,1055879329,2003-07-03,No binario,2,Marinilla,B+,Nueva EPS,10,153
8187889,1037999775,1996-07-08,Femenino,4,Guarne,A-,Salud Total,2,25
2638636,1070527134,1993-05-25,Femenino,4,Guarne,B-,Sanitas,3,40
1876545,1093973719,2007-02-15,Masculino,1,La Ceja,O+,Savia Salud,6,100
4661091,1060283837,2008-01-05,Femenino,1,La Ceja,AB+,Nueva EPS,5,81
3158918,1063834654,2006-06-10,Masculino,2,Marinilla,A-,Coosalud,4,69
9833431,1022282111,1999-10-10,Masculino,2,El Carmen de Viboral,A+,Coosalud,1,13
1401310,1057271116,1999-10-12,Masculino,2,El Carmen de Viboral,O-,Savia Salud,6,101
4256418,1082991099,2008-01-29,Masculino,2,Guarne,A-,Sanitas,7,114
4572034,1048810539,2002-08-24,Femenino,1,Guarne,A+,Salud Total,2,33
8795860,1086798519,2004-09-19,Femenino,6,Abejorral,O+,Nueva EPS,3,51
5233896,1088828521,1994-02-21,Masculino,3,El Retiro,A-,Salud Total,10,170
9357922,1019270807,2005-07-01,Masculino,3,Abejorral,AB+,Sanitas,4,61
6954673,1035627978,2006-11-22,Masculino,2,La Ceja,AB+,Coosalud,8,130
5990560,1013025122,1994-05-23,Femenino,3,La Union,A-,Salud Total,5,69
7099831,1064715417,1997-10-28,Femenino,1,Santuario,AB-,Savia Salud,1,16
8617401,1099534856,2007-07-27,Masculino,1,Marinilla,AB+,Coosalud,5,87
3409835,1090239025,1998-07-16,Femenino,4,La Union,AB+,Coosalud,9,146
7280470,1031623839,2003-02-08,Femenino,1,El Retiro,B+,Sanitas,2,34
4349463,1059246161,1998-05-28,Masculino,1,El Carmen de Viboral,AB-,Salud Total,10,153
1621920,1077964814,1997-08-18,Femenino,2,El Retiro,O-,Sanitas,2,17
4686199,1093107797,1997-11-18,Femenino,5,Abejorral,O+,Salud Total,5,85
9257107,1027696163,2004-06-19,Femenino,5,La Union,B-,Nueva EPS,10,154
2685285,1068640402,1998-06-21,Femenino,4,El Carmen de Viboral,A+,Salud Total,4,65
7667907,1019155217,1992-02-08,Masculino,6,Abejorral,B-,Nueva EPS,5,70
5614558,1063586343,1994-06-19,Femenino,1,Rionegro,O-,Nueva EPS,8,120
7529407,1088772784,1996-03-23,Femenino,2,La Ceja,AB-,Sura,8,134
9464343,1066640746,2007-12-08,Femenino,5,La Ceja,O+,Nueva EPS,5,88
